Date,AAPL,TSLA,MSFT,META,GOOG
2018-11-08,52.122501373291016,23.426666259765625,111.75,147.8699951171875,54.119998931884766
2018-11-09,51.11750030517578,23.367332458496094,109.56999969482422,144.9600067138672,53.307498931884766
2018-11-12,48.54249954223633,22.0853328704834,106.87000274658203,141.5500030517578,51.93149948120117
2018-11-13,48.057498931884766,22.582000732421875,106.94000244140625,142.16000366210938,51.8025016784668
2018-11-14,46.70000076293945,22.933332443237305,104.97000122070312,144.22000122070312,52.18299865722656
2018-11-15,47.852500915527344,23.229333877563477,107.27999877929688,143.85000610351562,53.23550033569336
2018-11-16,48.38249969482422,23.62066650390625,108.29000091552734,139.52999877929688,53.074501037597656
2018-11-19,46.46500015258789,23.564666748046875,104.62000274658203,131.5500030517578,51.0
2018-11-20,44.244998931884766,23.166000366210938,101.70999908447266,132.42999267578125,51.28799819946289
2018-11-21,44.19499969482422,22.54599952697754,103.11000061035156,134.82000732421875,51.88050079345703
2018-11-23,43.0724983215332,21.722000122070312,103.06999969482422,131.72999572753906,51.194000244140625
2018-11-26,43.654998779296875,23.066667556762695,106.47000122070312,136.3800048828125,52.430999755859375
2018-11-27,43.560001373291016,22.92799949645996,107.13999938964844,135.0,52.22050094604492
2018-11-28,45.23500061035156,23.191333770751953,111.12000274658203,136.75999450683594,54.311500549316406
2018-11-29,44.88750076293945,22.744667053222656,110.19000244140625,138.67999267578125,54.415000915527344
2018-11-30,44.64500045776367,23.365333557128906,110.88999938964844,140.61000061035156,54.721500396728516
2018-12-03,46.20500183105469,23.89933204650879,112.08999633789062,141.08999633789062,55.32149887084961
2018-12-04,44.17250061035156,23.979999542236328,108.5199966430664,137.92999267578125,52.54100036621094
2018-12-06,43.68000030517578,24.20400047302246,109.19000244140625,139.6300048828125,53.436500549316406
2018-12-07,42.122501373291016,23.864667892456055,104.81999969482422,137.4199981689453,51.82899856567383
2018-12-10,42.400001525878906,24.343332290649414,107.58999633789062,141.85000610351562,51.977500915527344
2018-12-11,42.157501220703125,24.450666427612305,108.58999633789062,142.0800018310547,52.587501525878906
2018-12-12,42.275001525878906,24.440000534057617,109.08000183105469,144.5,53.183998107910156
2018-12-13,42.73749923706055,25.119333267211914,109.44999694824219,145.00999450683594,53.095001220703125
2018-12-14,41.369998931884766,24.380666732788086,106.02999877929688,144.05999755859375,52.10499954223633
2018-12-17,40.98500061035156,23.22800064086914,102.88999938964844,140.19000244140625,50.826499938964844
2018-12-18,41.51750183105469,22.468666076660156,103.97000122070312,143.66000366210938,51.43550109863281
2018-12-19,40.22249984741211,22.197999954223633,103.69000244140625,133.24000549316406,51.1505012512207
2018-12-20,39.20750045776367,21.025333404541016,101.51000213623047,133.39999389648438,50.47050094604492
2018-12-21,37.682498931884766,21.31800079345703,98.2300033569336,124.94999694824219,48.97700119018555
2018-12-24,36.70750045776367,19.69266700744629,94.12999725341797,124.05999755859375,48.81100082397461
2018-12-26,39.29249954223633,21.73933219909668,100.55999755859375,134.17999267578125,51.972999572753906
2018-12-27,39.037498474121094,21.075332641601562,101.18000030517578,134.52000427246094,52.194000244140625
2018-12-28,39.057498931884766,22.257999420166016,100.38999938964844,133.1999969482422,51.854000091552734
2018-12-31,39.435001373291016,22.18666648864746,101.56999969482422,131.08999633789062,51.78049850463867
2019-01-02,39.47999954223633,20.674667358398438,101.12000274658203,135.67999267578125,52.29249954223633
2019-01-03,35.54750061035156,20.02400016784668,97.4000015258789,131.74000549316406,50.803001403808594
2019-01-04,37.064998626708984,21.179332733154297,101.93000030517578,137.9499969482422,53.535499572753906
2019-01-07,36.98249816894531,22.33066749572754,102.05999755859375,138.0500030517578,53.419498443603516
2019-01-08,37.6875,22.356666564941406,102.80000305175781,142.52999877929688,53.81399917602539
2019-01-09,38.32749938964844,22.568666458129883,104.2699966430664,144.22999572753906,53.733001708984375
2019-01-10,38.45000076293945,22.99799919128418,103.5999984741211,144.1999969482422,53.51649856567383
2019-01-11,38.0724983215332,23.150667190551758,102.80000305175781,143.8000030517578,52.859500885009766
2019-01-14,37.5,22.293333053588867,102.05000305175781,145.38999938964844,52.234500885009766
2019-01-15,38.26750183105469,22.961999893188477,105.01000213623047,148.9499969482422,53.85749816894531
2019-01-16,38.73500061035156,23.06999969482422,105.37999725341797,147.5399932861328,54.048500061035156
2019-01-17,38.96500015258789,23.15399932861328,106.12000274658203,148.3000030517578,54.494998931884766
2019-01-18,39.20500183105469,20.150667190551758,107.70999908447266,150.0399932861328,54.91299819946289
2019-01-22,38.32500076293945,19.92799949645996,105.68000030517578,147.57000732421875,53.5260009765625
2019-01-23,38.47999954223633,19.172666549682617,106.70999908447266,144.3000030517578,53.778499603271484
2019-01-24,38.17499923706055,19.43400001525879,106.19999694824219,145.8300018310547,53.69499969482422
2019-01-25,39.439998626708984,19.80266761779785,107.16999816894531,149.00999450683594,54.54949951171875
2019-01-28,39.07500076293945,19.7586669921875,105.08000183105469,147.47000122070312,53.50400161743164
2019-01-29,38.66999816894531,19.83066749572754,102.94000244140625,144.19000244140625,53.03099822998047
2019-01-30,41.3125,20.584667205810547,106.37999725341797,150.4199981689453,54.452999114990234
2019-01-31,41.61000061035156,20.468000411987305,104.43000030517578,166.69000244140625,55.81850051879883
2019-02-01,41.630001068115234,20.81399917602539,102.77999877929688,165.7100067138672,55.537498474121094
2019-02-04,42.8125,20.859333038330078,105.73999786376953,169.25,56.63999938964844
2019-02-05,43.54499816894531,21.42333221435547,107.22000122070312,171.16000366210938,57.29949951171875
2019-02-06,43.560001373291016,21.148000717163086,106.02999877929688,170.49000549316406,55.76150131225586
2019-02-07,42.73500061035156,20.500667572021484,105.2699966430664,166.3800048828125,54.93550109863281
2019-02-08,42.602500915527344,20.386667251586914,105.66999816894531,167.3300018310547,54.75299835205078
2019-02-11,42.35749816894531,20.856000900268555,105.25,165.7899932861328,54.7504997253418
2019-02-12,42.72249984741211,20.78733253479004,106.88999938964844,165.0399932861328,56.06850051879883
2019-02-13,42.54499816894531,20.544666290283203,106.80999755859375,164.07000732421875,56.007999420166016
2019-02-14,42.70000076293945,20.251333236694336,106.9000015258789,163.9499969482422,56.083499908447266
2019-02-15,42.60499954223633,20.525333404541016,108.22000122070312,162.5,55.682498931884766
2019-02-19,42.73249816894531,20.375999450683594,108.16999816894531,162.2899932861328,55.928001403808594
2019-02-20,43.00749969482422,20.17066764831543,107.1500015258789,162.55999755859375,55.689998626708984
2019-02-21,42.76499938964844,19.415332794189453,109.41000366210938,160.0399932861328,54.8484992980957
2019-02-22,43.24250030517578,19.6473331451416,110.97000122070312,161.88999938964844,55.51850128173828
2019-02-25,43.557498931884766,19.917999267578125,111.58999633789062,164.6199951171875,55.470001220703125
2019-02-26,43.58250045776367,19.857332229614258,112.36000061035156,164.1300048828125,55.756500244140625
2019-02-27,43.717498779296875,20.982667922973633,112.16999816894531,162.80999755859375,55.8025016784668
2019-02-28,43.287498474121094,21.325332641601562,112.02999877929688,161.4499969482422,55.99599838256836
2019-03-01,43.74250030517578,19.652666091918945,112.52999877929688,162.27999877929688,57.04949951171875
2019-03-04,43.962501525878906,19.02400016784668,112.26000213623047,167.3699951171875,57.38999938964844
2019-03-05,43.88249969482422,18.43600082397461,111.69999694824219,171.25999450683594,58.10150146484375
2019-03-06,43.630001068115234,18.416000366210938,111.75,172.50999450683594,57.893001556396484
2019-03-07,43.125,18.439332962036133,110.38999938964844,169.1300048828125,57.165000915527344
2019-03-08,43.227500915527344,18.94266700744629,110.51000213623047,169.60000610351562,57.11600112915039
